transaction_id,user_id,merchant_id,merchant_category,bank_name,amount,status,failure_reason,request_time,response_time,latency_ms,city
4755d9d8-152e-446f-8f92-a829def2d648,70a8207bdab5b190bd16803b418190662f8450ad5da6595ed53371e107751fc3,42784c68-0b27-4a57-8a55-4fa0443be8aa,Ecommerce,YES_BANK,3714.6,SUCCESS,,2026-01-30 10:37:48,2026-01-30 10:37:50.292,2292,Jamalpur
9d3f2372-61e0-4b5a-a586-8e72567be033,501fc9ba2480e84c58a414f069db56ed7cf8c70b718da377db24cdd47cff4b0b,233dd60c-a873-4887-bed0-837d8d853e46,Utilities,AXIS,4820.8,SUCCESS,,2026-01-30 20:47:51,2026-01-30 20:47:51.710,710,Fatehpur
3e7cff6a-a761-49de-bb7c-e4768b8ae5e9,35841f29739fc29c28525d94eb2830435582fee0c0f632464892894f81e4057a,711c613c-df48-47cd-8e19-631794d99762,Food,AXIS,1543.85,SUCCESS,,2026-01-30 23:09:08,2026-01-30 23:09:09.093,1093,Phagwara
1434dcc9-57b6-4c1d-bf28-bf83b730fa5a,485deabe81a79cf0c4b61f9f4836d2e9edf6749771d42362e0580a0993a5f80e,9243f493-777d-46e0-ab28-de4e21f713c6,Ecommerce,AXIS,3182.67,FAILED,INSUFFICIENT_FUNDS,2026-01-31 04:41:15,2026-01-31 04:41:17.291,2291,Uluberia
6ab0e79c-d43c-4beb-912f-25ab90ea619e,370ba4b8ab9573d6a07f3fa2165214e4ffe5afefa4f6147e6cdb6bc4040fb898,47634158-cad0-4688-81b2-bf4d187bcec8,Travel,KOTAK,2777.91,SUCCESS,,2026-01-31 02:17:12,2026-01-31 02:17:13.952,1952,Mau
d7d6d583-15ca-4984-8dbc-d09c3b358a88,e4de103a5cc4561bf7a11b9400a0b4c0cc24885459a0f34b28e08deb2f870961,889e43f3-f94f-4f9e-a456-eaa79d6088ec,Healthcare,YES_BANK,3654.12,SUCCESS,,2026-01-30 20:39:06,2026-01-30 20:39:08.003,2003,Begusarai
8a9e21df-859c-49d6-9825-d47080834a28,7e741e8fd5f5b79d9cfa8111bb61754233e38df88c177544fd8aeca1d832f888,765ced54-0de3-410a-b343-e501f22344ac,Healthcare,IDFC,2628.69,SUCCESS,,2026-01-30 22:25:26,2026-01-30 22:25:26.997,997,Kottayam
72f529db-2c7b-43fb-9189-5d7e38367469,ba43abd279f851d9144bfa1634bf6d0cfcb5bd6854b112c8e813a5c25ef1d47d,259e45c1-b545-473a-ad5b-e12fa269603d,Travel,YES_BANK,1692.81,SUCCESS,,2026-01-30 15:45:34,2026-01-30 15:45:35.226,1226,Faridabad
ba524063-a4ee-4c60-8675-97fc3a80b4cd,5b7b08a527a9837205a10fc7ede7bd1134f75d3c96339dff8b335780ecedd62e,f6a3be5f-e72a-47b7-8925-6e12c001adec,Ecommerce,ICICI,2470.91,SUCCESS,,2026-01-30 09:02:27,2026-01-30 09:02:28.071,1071,Jalandhar
af0a86ea-7267-43f8-8364-468c76082468,20055758f04fc5c26a8c86949e711f7f10ee6fc88bf3696d0a830f3ee88697dc,400d070d-622f-4d2b-803a-986a317d8adc,Travel,IDFC,3437.42,SUCCESS,,2026-01-30 15:24:22,2026-01-30 15:24:23.455,1455,Tadipatri
5a2dd055-c0b8-4ab2-a1d7-2b90f230a907,d5fddcfff9f297f38cfccf9054266a7336b129e9720514fc68de6ba533e2276a,a33c0968-4262-42d6-bded-21e7bf5529f6,Travel,HDFC,3050.38,PENDING,,2026-01-30 14:30:39,2026-01-30 14:30:39.974,974,Ahmedabad
32a34503-c4e1-40af-a607-e58642861b44,9e09b2b870585af655dc43604b909fb38f0bcb775c1914733fcee58802664ff8,505fbf01-122d-4c96-a173-706fcc6f6d6d,Food,SBI,2388.94,PENDING,,2026-01-30 14:30:31,2026-01-30 14:30:33.432,2432,Rewa
990416c4-7868-4ad1-92d9-5a1a8e04fe86,c3c2e93bae936dc56354c6987adcb0e47d25f338f66649bd186e744b4cfc582b,1f9cb50a-a11f-4a5b-9860-f45ab8d0a244,Utilities,SBI,2939.03,SUCCESS,,2026-01-30 17:32:25,2026-01-30 17:32:25.696,696,Bhavnagar
ad0ce432-3ee7-4196-9aed-b44f81fb390f,81e8309bc81086eff9782d9826d09574f82e158f076dccda3bfab6c6bf690f7e,59fedad7-fbe5-4737-b2aa-40c8e46474ef,Travel,ICICI,659.85,SUCCESS,,2026-01-30 22:21:08,2026-01-30 22:21:08.659,659,Guwahati
7d04f43e-7b8e-4ae2-b3d7-b949b045241a,cfc41f3ce7ac869b82ec21c608c8f5cc3a24b9f8a2daebbd0f59f733fa04c0d2,397490e8-d308-41b9-bd45-49fa5cfe11e8,Healthcare,IDFC,4462.4,SUCCESS,,2026-01-30 15:14:40,2026-01-30 15:14:42.315,2315,Satara
9d49428e-7258-45df-81dd-b8970bb67830,177f689e2e6de6160017c0e0f7bb9f679958d32e0a5baa3021863d548e930489,36ec9ea3-cd89-4b84-992c-b1eee658a576,Fuel,YES_BANK,3718.29,SUCCESS,,2026-01-31 03:32:20,2026-01-31 03:32:21.949,1949,Saharanpur
fd943016-75d9-4285-8dbe-ba0de6801890,d23b7a87f2b47cff5cf57a1fbd14962199717f71ec550943e53ae346d01fee9b,f1656422-6320-4cf1-b773-75a17992d1bf,Travel,ICICI,4159.57,SUCCESS,,2026-01-30 10:23:10,2026-01-30 10:23:10.458,458,Madhyamgram
69bc996f-7b7c-4325-b5e7-123bea022e77,0da95f762985acb3b33bc150be06fb838e3ae23faa98bfaca489ecb5f93e7283,a344f5db-843e-4f21-9406-9c7ad8399ede,Healthcare,YES_BANK,1610.04,PENDING,,2026-01-31 03:06:10,2026-01-31 03:06:10.459,459,Durg
46641c6c-8e08-4767-afdf-4c10825bad14,71288a9d136729610dc2a9096367aa6b094a9158b6788eb49a0645b61dd830f4,79f61a58-4147-4507-8912-667161074582,Ecommerce,KOTAK,428.06,PENDING,,2026-01-30 19:56:31,2026-01-30 19:56:33.316,2316,Raebareli
b0163a4e-51a8-459e-9523-6a8b9d184fb4,8c70d470479c65307e7773b051951c591bc99b794e6f26e884086e8d8a373505,d6753e20-f5eb-4e51-9d78-1a0a538c61c3,Food,IDFC,1905.65,SUCCESS,,2026-01-30 22:10:39,2026-01-30 22:10:41.730,2730,Chapra
f8d4427e-813d-4a00-b551-3a18f5f41c51,af2a61cfcc7ac97a9a77e08b0b2c5c70b980c721dd1589ed8ef40355a20e0e4d,360b6585-0585-46ee-9404-d02a978ea131,Food,HDFC,2205.63,SUCCESS,,2026-01-30 11:25:55,2026-01-30 11:25:56.214,1214,Mehsana
4e8a1425-1653-45ce-8010-7a9822b7f45d,445ce04e3a52c6192926f4e72f856ddcd8daff5925262118df4bd607bb0ba667,889eb9f7-a36f-4870-bc07-d76b37a3f1ac,Fuel,SBI,3768.55,SUCCESS,,2026-01-30 16:36:26,2026-01-30 16:36:27.244,1244,Jamalpur
4b6ab4cf-e835-4ae3-8a0c-738dc4212014,9dac8ef97b2256a887f7593b62b58e4e11fce89759c7e552b8ccf9132567feba,06776e93-93f7-4753-8777-9391a587ad97,Healthcare,ICICI,1963.82,SUCCESS,,2026-01-31 06:11:42,2026-01-31 06:11:43.754,1754,Mahbubnagar
027de077-7f12-403e-b7f2-56e2c55c9afa,4f7ecb34ba5d3d30204e66b132e76497dcd1e33212412ca3690a3c23a5981949,5e540630-c4df-4d84-8d25-9d214e1e2936,Grocery,KOTAK,802.83,SUCCESS,,2026-01-30 17:22:41,2026-01-30 17:22:43.591,2591,Begusarai
11cc6c52-5899-48a1-ac44-460832cac6fb,d8edab92857d293186ba6fa50026e527da1ff14bd69eeb91ea60a7166d8f8efb,c66a3d7f-f9c4-4c03-b50d-67bf825ab35b,Fuel,KOTAK,827.09,SUCCESS,,2026-01-31 02:39:35,2026-01-31 02:39:36.898,1898,Siliguri
5a6b5275-0380-49bb-97e0-33d04ff16d25,71c297b6974bf10597cd541247593ef4707e277f33b7b99315c6ac96a0c468b0,f48c3cb8-10b3-49f3-a881-d139f8e368c4,Ecommerce,PNB,1803.51,FAILED,INSUFFICIENT_FUNDS,2026-01-30 17:41:43,2026-01-30 17:41:45.526,2526,South Dumdum
275d34e9-2426-4fe2-9955-d9c70a6ebe63,7769d59f82fcdbd2874aa8835f6cb12c25da420a21e8b369886111f7d40e76fc,0ae7981a-1e74-4d18-af21-0da1404ae69b,Food,YES_BANK,4050.85,FAILED,INSUFFICIENT_FUNDS,2026-01-30 12:39:36,2026-01-30 12:39:36.964,964,Nashik
bc160d21-73d3-4dce-9903-4e5a99afc400,d35aa2e03c738ffbef671e9fe7e5d263993e1dd9fd1e723ac347b3842af6ff87,d27628ad-ac47-4f05-8afd-9d12b7890ffe,Utilities,SBI,4697.34,FAILED,BANK_TIMEOUT,2026-01-30 20:30:56,2026-01-30 20:30:58.859,2859,Sri Ganganagar
9d650713-a22f-47b9-b91a-e658a752ad0e,d1e856d96107544662578fbce0039ae060f2e15e55e20c1753f5a8197f21231b,aa10a45d-5ddf-498a-8591-76df4eb2cb62,Healthcare,SBI,1301.64,SUCCESS,,2026-01-30 11:28:16,2026-01-30 11:28:17.908,1908,Bhiwani
299f3ca1-c745-448d-a648-5f2f2424c89c,71b3531de1567fc24712d417c0040b877ddef8aeab4f6fc2165f3daeb635cb86,160b145b-267f-4d9f-b35e-78850ae52fb9,Food,ICICI,4457.98,SUCCESS,,2026-01-31 06:07:58,2026-01-31 06:08:00.725,2725,Orai
6d77f0b1-a45e-4c83-ba0e-548f248828f7,1ef05f16f0f71a23f2bee38069fff7b4fe7c313e3869841922fc644b67e22634,9a0021d1-ecaa-4703-9e0a-74f9249122c9,Grocery,YES_BANK,266.23,FAILED,INVALID_UPI_PIN,2026-01-30 11:13:19,2026-01-30 11:13:21.289,2289,Mysore
43a6b760-ca8c-496e-9fa2-45aa683181dc,5a0fbedcd3744bd62329ecb816131a6d4ea91dfb78543423b319ebe40bb2afc0,58f1e3fa-ceda-459a-8558-b4c4da0803e5,Fuel,SBI,1474.22,SUCCESS,,2026-01-30 15:08:38,2026-01-30 15:08:40.411,2411,Ahmednagar
c9c7d447-b80a-45f0-a740-bac1e479afdf,777e3f5af2cab71c9fecdaf8e50fe25216b4eff293c4f197e4c1ba44b4e53c5c,f2da0916-9c06-4117-bf30-a3e0048546a1,Healthcare,HDFC,1516.23,SUCCESS,,2026-01-30 23:06:39,2026-01-30 23:06:39.290,290,Pudukkottai
1a1e55d9-d7ef-4165-a5ad-3bd08b526681,be01675ba3b655894feb02693c45363c0f677805d40f811e5433c89762f909c3,a3619636-cf92-4d63-aa64-9812b6562757,Food,YES_BANK,1136.88,SUCCESS,,2026-01-30 17:29:00,2026-01-30 17:29:02.705,2705,Madhyamgram
9aeca673-c3ea-4c4b-b1df-f4d040e588d6,e0ad403125c3eddffe134b4b7e6fde9f672abe308047a2946f03b0b03ae38692,ff677fd8-67a4-4e7a-8214-066efc368c7b,Healthcare,AXIS,4991.94,SUCCESS,,2026-01-30 14:55:18,2026-01-30 14:55:20.418,2418,Bongaigaon
c08671d6-648b-4f87-8d29-bf62d5b54665,b30ed054932a01e615f31adc87e1fc67d6a684fe2fbddc36d10213e79e3acb96,2d2c2374-69f5-41a7-8929-5e3342ea3371,Healthcare,IDFC,2040.68,PENDING,,2026-01-30 23:42:45,2026-01-30 23:42:45.825,825,Hajipur
69c1bdbe-8f66-4a51-b079-73d5804a814c,5f30762c86caa73616cda7cf311c79b18de84a826e4bb97e6ce233667868681a,5e8bfb46-c498-468b-a832-604e961268f8,Fuel,HDFC,2728.94,SUCCESS,,2026-01-30 19:16:02,2026-01-30 19:16:03.029,1029,Jamalpur
7f3026aa-ec14-4c38-b7e8-315eecb5bacb,4889b2a2d11bf5db3f31b7c9e2942f62b9a2b0ac8e3de53ed220283f3a04025a,af5cbecd-4cbb-44e4-853d-8a4c3504777d,Ecommerce,IDFC,2724.39,SUCCESS,,2026-01-30 11:01:09,2026-01-30 11:01:11.211,2211,Kishanganj
f68f52d3-745c-488d-9231-41628fe2aecf,ffaf8c7d7e42af508588916c052037dfb6142a0d1b38a4d651ee4b2838cb8965,0c134a2e-7dc4-4f26-adfb-cbc80265b03f,Utilities,ICICI,4405.98,SUCCESS,,2026-01-30 10:09:50,2026-01-30 10:09:52.096,2096,Berhampore
fa19c075-5817-4823-9f00-b19c0c3e8384,cd0619341a9202b38954d83716d0f52f8de4473b611c599ab504545dbf6929bf,c956592d-2b02-47f8-a498-a2d832d01574,Grocery,ICICI,4116.96,SUCCESS,,2026-01-30 10:39:22,2026-01-30 10:39:22.638,638,Berhampore
2894e0ce-fac1-46ad-a43d-dd4b9e814bf5,ddb0980765cfae29175f8ed736bf434623c5faf9312b6769617d4ec7df248397,9c588339-05f0-4ead-8380-fdd7c0a07f23,Grocery,IDFC,132.4,SUCCESS,,2026-01-30 23:23:50,2026-01-30 23:23:51.549,1549,Khora 
24d9bdc7-d127-4e72-934a-96982392c1cd,a934934f5763e5734d7318f925de7e4b465a9d419e454b9a21a877a21286eb5b,0d4dfb15-f2ed-4f75-829b-dce26717a0cd,Food,ICICI,3409.63,SUCCESS,,2026-01-31 05:45:30,2026-01-31 05:45:30.753,753,Noida
854749f2-f447-414b-ad71-b1f3c3ca0131,e6cc54b8f0a0c0a089a98d3f2421d164fd108835d3880293fde23a9233945de4,a0c5847e-7725-4774-8c60-0211a01c4f5d,Food,ICICI,1070.87,SUCCESS,,2026-01-30 13:31:58,2026-01-30 13:31:59.659,1659,Ongole
67380134-2ce3-4238-8647-4830d49d9af2,57d9f5cb98de7da5d6c6ab40aad1132dae1be34c6f07f00cd1b36c1537798dfd,07cb9c23-4e6a-4b48-b4f2-5091987952ee,Grocery,HDFC,1301.69,SUCCESS,,2026-01-30 11:30:47,2026-01-30 11:30:47.758,758,Sasaram
69137e3e-5e70-4880-a7b5-de44b885bb35,bb34edc2125ca533f38040cdbb000db897e95ab0a10444f13d3f0493e0340267,4e7be80e-616e-42cc-b3ae-a3fdb9328ac2,Grocery,IDFC,2587.1,SUCCESS,,2026-01-30 10:28:56,2026-01-30 10:28:56.204,204,Ambattur
9c83f516-8b25-47d3-8cd1-6e4059c2cf68,a1ec04ffa40ec865146b1d1726b304ab075cde9db9a14c527e42620a495aae94,921108d9-dd8e-4b5e-846b-32fcb5b66ad8,Food,SBI,3972.35,SUCCESS,,2026-01-31 03:58:34,2026-01-31 03:58:35.076,1076,Bongaigaon
0a758960-b37a-40c9-ad5e-3571ef19b4d7,086f06fc64a4dd3f9bac7f484412a82bfdef5a05cce4da1a0d7db7d93842792d,8b0e6437-b196-480c-833f-28e2927df316,Fuel,YES_BANK,640.96,PENDING,,2026-01-31 07:59:36,2026-01-31 07:59:36.791,791,Bhusawal
a99cd95e-f468-4c33-833d-b3ba9c687d1b,d564b618e379cf2072a6d09f86b5d08fb4a908f59bcc671be7c20b0c4a91f36e,6566ff5a-da4e-4d2c-b006-633f7b48cdfb,Utilities,HDFC,659.04,SUCCESS,,2026-01-30 11:42:06,2026-01-30 11:42:08.644,2644,Buxar
d7f11213-5bc7-4a56-81c2-d7e1a6452062,db8f8afcd17bfc36cbd4c5d0aea2a83b572bc4085708042278838ca033a3c498,9d40aa00-f00d-4e8a-9b40-7ecab289b705,Grocery,IDFC,2788.28,SUCCESS,,2026-01-30 23:13:05,2026-01-30 23:13:06.814,1814,Anand
16e69791-cbae-436d-9566-4ed0ed6813b3,b2eb3eb7cd1b008b0d1502dbfb4d401e46a5b98583214a8b6367c83728ce03a8,0c397b81-1967-44ce-a26f-31de0ac22ee0,Healthcare,PNB,3733.14,SUCCESS,,2026-01-30 15:59:59,2026-01-30 15:59:59.127,127,Madanapalle
0d73372e-7b08-4a94-baf8-cebd56f049c6,d7842c9232f929f25ebbdfb6f04e58c03380c7823205db9ec47b72a1354f4926,4c919480-2bec-4389-9103-e50716ec03c7,Utilities,ICICI,1835.13,SUCCESS,,2026-01-30 14:35:24,2026-01-30 14:35:25.221,1221,Bangalore
7805abe8-a1bb-466c-8cba-c06aacec1087,c293287c8115fea9f515dde67b3e87d7e22f6e683c294657968b006fd663ba7d,73f67519-7649-40a0-bc41-e99c267054cb,Ecommerce,PNB,1586.18,SUCCESS,,2026-01-30 19:01:00,2026-01-30 19:01:00.786,786,Kharagpur
6887c0c3-8042-48e5-8491-7dc907c3c247,73dad5bf0d30d1253f058441399b801fec27f199acb8cdad3d30ba975e9f317d,8ed55f75-507b-47d9-853e-a5afcea57c9d,Ecommerce,SBI,43.53,SUCCESS,,2026-01-30 22:50:03,2026-01-30 22:50:03.646,646,Vijayanagaram
249c5cb6-1a30-422c-8002-e0a7e61bd66c,6d8d312f2eee9a707e03e1383f06776c5aadf4ee9abb9b0b23231af1e5b34cf7,5414564d-d89a-49d3-975d-ef94b34b320e,Utilities,YES_BANK,4905.25,FAILED,INVALID_UPI_PIN,2026-01-31 07:15:41,2026-01-31 07:15:42.526,1526,Hindupur
a50fa5b5-7b72-4ee9-877b-8abbb5456cda,662ee2af5c78cad6ea785f8e7b431a2f9adfe19cdf515a7ab55fcf8b8fc5999c,83851239-89e2-444f-a82c-7a1f314cb7d3,Grocery,PNB,2876.6,SUCCESS,,2026-01-31 08:00:35,2026-01-31 08:00:35.624,624,Dewas
90219af4-c1e0-447a-abbc-c36216d54fac,28e37c49c16878bcc187506e934135b8fdbb1e48a13dd197f46ac750b568690b,2faabf7a-1fd8-482d-8a38-c4c92d668bab,Healthcare,YES_BANK,820.53,SUCCESS,,2026-01-31 04:11:09,2026-01-31 04:11:09.730,730,Muzaffarpur
1042ab05-b53c-40a3-8ea8-088c728684ae,9834b89c7831ddbe2724ba506d612bb2063fbcf0d4b44d87a8191f65058a2670,4651d67a-8dff-432f-95d5-5f68c6fc65d6,Travel,HDFC,3694.81,SUCCESS,,2026-01-30 16:20:39,2026-01-30 16:20:41.294,2294,Burhanpur
33b609cc-f62e-4f0b-af7b-aade3b5cf51d,31336da75345d61b40d2e24c47caffe71d3e8b9ab1f300e9590688cde0d0c4f9,e6028860-29f6-4856-99fb-06482e1dac11,Ecommerce,AXIS,2797.21,FAILED,BANK_TIMEOUT,2026-01-31 02:05:58,2026-01-31 02:05:58.425,425,Raurkela Industrial Township
63ebb31d-b66f-40ac-ac61-cd3dae3a51b2,1b388c46d356bea9c83a38164e489a6260d3d3e267d4c3bed2a76a5690021b3a,d46ce7af-bf34-442f-beef-2c7e5b1ef445,Grocery,KOTAK,534.02,SUCCESS,,2026-01-31 05:00:52,2026-01-31 05:00:54.626,2626,Siliguri
1e9f84ff-58c6-4078-aaa1-7a2f69d6101b,1c7069044a5513f6e2f57550eafd76c5fe9b197e68fd2e0e55da8e0f26756a4a,804ae961-06d1-420e-ae8a-62b7eaee66bc,Travel,IDFC,2580.25,SUCCESS,,2026-01-30 14:36:07,2026-01-30 14:36:08.397,1397,Naihati
63bc1e5e-7909-4b01-b6c2-995e0cb30b3a,a9ce89408d6daec1c3f82246d568140c40d5138cba72e67c89f02fc9ec1e2384,3177be49-add9-403f-a3b3-6eca6e23e8f2,Healthcare,KOTAK,4183.4,SUCCESS,,2026-01-30 11:32:11,2026-01-30 11:32:11.153,153,Hazaribagh
5e3b0046-07ed-4fce-9064-20dd59962011,cf55932e2cd4407a965ba2be1bcb1a54b3f039d941612df9a583c97d6fdbf952,626fd5d9-9ced-42b7-b9c7-d3f0aa742163,Grocery,AXIS,2929.67,SUCCESS,,2026-01-30 09:12:25,2026-01-30 09:12:26.618,1618,Arrah
f562f773-86fc-4cd9-819d-75e77c8e565f,6fa555af145b9b1480e3f55e03ada00927b302b011968e4df6a896a3297476c2,6fb91b3b-9211-4478-a2bd-536ee7774a79,Ecommerce,ICICI,574.14,SUCCESS,,2026-01-30 22:19:17,2026-01-30 22:19:18.926,1926,Sonipat
58b20091-3869-42d2-bd54-bd6125f7a989,5b22c819a05ca0043ac9433bfa5158cc5b94108f0822eeb7646d7ff8094e762f,2388c27e-7510-4654-b6bf-994368346c0e,Ecommerce,HDFC,1307.73,PENDING,,2026-01-31 03:07:13,2026-01-31 03:07:14.297,1297,Ghaziabad
a638fd76-5fdd-4e88-b755-d603c4de4c21,919c99c2b51d5b9630d24ed74a0dd5fd1d3092f1b8d503e4196b44be17c9023b,e8bfab85-951f-4c16-b0c0-0a885035eae0,Healthcare,PNB,4090.99,SUCCESS,,2026-01-30 23:32:00,2026-01-30 23:32:01.164,1164,Aligarh
d2ca3ab3-0cde-420d-9afb-a01a9d1769c1,c3207e9968eb138a238aa74d4f03898e224cba6bf139c16af8b602344582b57d,bbc62aa3-acbf-4e0d-9f49-53480f213bdc,Ecommerce,KOTAK,2193.87,SUCCESS,,2026-01-31 00:38:26,2026-01-31 00:38:27.506,1506,Sikar
0b2202e9-c6bc-48f0-995f-e45576e2fb9b,ad2a0c70c4ac86ff9f5a80a83c2473e05def31767e7e4b61dacd91aad647026e,f3137ffe-fad7-48e6-84ce-21979b320093,Fuel,AXIS,550.85,SUCCESS,,2026-01-30 21:52:48,2026-01-30 21:52:48.532,532,Hubli–Dharwad
418fb67d-a8f9-47c6-9cc1-ead10d4f0ca2,dd3214ef20c04528dd2b8e63f961e061dc50c732088153e7b3e458791be92d18,a34dd240-d3a1-4588-b93b-d4cbacecd95a,Grocery,KOTAK,512.94,SUCCESS,,2026-01-31 01:46:54,2026-01-31 01:46:56.474,2474,Amravati
e50ec9ec-f190-4087-ae4b-5ae115f95b41,31e30976fbcc2cb2bfd5c3fd0c8994842aeaa3cb735760f713c03eb54a0144d3,90e5e36b-f0d9-4b89-94e9-ce288a608b72,Utilities,ICICI,4513.35,SUCCESS,,2026-01-30 20:24:13,2026-01-30 20:24:13.299,299,Kollam
19d65eba-3b0f-4769-b5de-245d7dd8b85f,891699be580e0ef1addf216b4c7f85957261781463c33a29b54a054a913f29a8,ed12e19f-442c-4a91-919d-d9c517b2a01d,Food,HDFC,4059.41,SUCCESS,,2026-01-31 07:14:22,2026-01-31 07:14:22.500,500,Agra
293186fb-498f-45e0-b378-ede095e67895,f4a72ea1c41578ca47f9363cf7b051fdf4f5bb39e6e9b5f29e54d8d04c3c564a,c840b352-798b-474b-bdb4-39fadf4fdf7f,Healthcare,KOTAK,2235.94,SUCCESS,,2026-01-30 18:48:46,2026-01-30 18:48:48.311,2311,Visakhapatnam
4c124199-2542-4ca2-89b2-3cd73faf1147,990b91b432fa7b7a13241806a965a7e5925994761d41c7d5d6366cbfe1f6ebd5,3bde30dd-7271-443b-8f13-2074eca597b4,Grocery,HDFC,4475.33,SUCCESS,,2026-01-30 11:28:29,2026-01-30 11:28:29.743,743,Satara
fbc42dad-88a0-4d3b-8add-b0e5b7358952,82f354b2e3b8a0e5c4e25938b2ac13cd78a1a26028d9d50fbaefd9ec2b42df54,92db1d73-50b6-4c54-9b5d-932adca2422d,Ecommerce,AXIS,4980.04,FAILED,TECHNICAL_ERROR,2026-01-30 15:40:35,2026-01-30 15:40:36.431,1431,Bikaner
cf2d9634-30fe-442a-9cca-c895db47e5fe,2ecdd08a549f187d6ed6db22219589d4172e48e95c39b7b131f4d6ab5118377b,6ddc889e-c1a0-437d-82cb-4398bbb1c93b,Grocery,YES_BANK,3784.87,SUCCESS,,2026-01-31 07:30:34,2026-01-31 07:30:36.401,2401,Vellore
71bb1569-013b-408e-9107-66177e9556b2,daf9b109c1c83926b64e175108a41b27ccb75f690d5a10f37395a37cc57dcdb0,14979856-21bd-410f-a133-eadd17b4b892,Healthcare,HDFC,775.22,SUCCESS,,2026-01-31 02:28:37,2026-01-31 02:28:39.072,2072,Bhind
055fc193-6237-4842-bb5f-6b2acef2d5a5,0bc9f41d40a2e78517026b230b70cd8cb8b549b07861a276714afdfa2bc45277,ef094559-97b2-46ab-b988-dc7f7f74f532,Healthcare,SBI,3962.97,SUCCESS,,2026-01-31 03:59:58,2026-01-31 04:00:00.002,2002,Cuttack
e2deed7b-e541-43d8-b116-3c0e179288b1,7c80c5c06e90d0f373ca2af68f0cd7af0c402977d62d28bea33ea74c183c05ba,3a81bc99-49af-4a72-be18-bef1c034d36c,Food,ICICI,1109.76,FAILED,INVALID_UPI_PIN,2026-01-30 10:38:52,2026-01-30 10:38:53.262,1262,Tumkur
5ace6e52-79a6-4c78-952b-bfe36e1b0f16,41342a0c50ec5cddb2b82d00a78f7bd71366ae1c95384322f62896842786981d,1d1a6a57-aaa8-4a38-a69b-d2937195551b,Utilities,ICICI,1783.04,SUCCESS,,2026-01-30 22:43:36,2026-01-30 22:43:37.947,1947,Shimoga
9193f0c0-0946-47bf-a455-a09309e3667c,f2ab0fec4ccb4702d4ebe30d22a3c15b2d267665047187d216b1e3e7a5e356f1,39c9762d-328e-45bb-8535-cddbdbf3bca4,Ecommerce,SBI,3125.15,SUCCESS,,2026-01-31 08:23:15,2026-01-31 08:23:15.453,453,Hospet
e7a030f1-26df-4437-8de8-634199f5ea32,d33b62883aa145cbe7fc80e9a22761bc7dcfc0f6ecbc776a4264641ea04884f3,6ae614a5-7673-4b1f-b4c6-cd2e4e833fc4,Healthcare,SBI,3014.84,PENDING,,2026-01-30 12:44:29,2026-01-30 12:44:30.385,1385,Dhanbad
e74bb94c-f79c-464a-bddb-8605d4b79ad5,a1c2ce8620ff28f462b3d97865c056fde21d9cc7ad444d114c3e4479934cf598,848a9927-6f19-4f11-9dee-4e06a8f1ceda,Healthcare,YES_BANK,936.69,FAILED,TECHNICAL_ERROR,2026-01-30 16:56:40,2026-01-30 16:56:40.439,439,Berhampur
b0a559d6-128a-4356-aeaf-ca8bd19a4fcd,1e41fa0373b7540039213ccbead0c01784d1f21a44f42148c9eebd51c8cbef96,65b524bd-6f5c-4b87-8620-c278c3c3ebd6,Travel,AXIS,1064.54,SUCCESS,,2026-01-30 10:33:53,2026-01-30 10:33:55.028,2028,Ambattur
b355e1f6-df0c-4cd3-9859-42737db4f953,e75af5d724fec16843d800cc3221a5b4dc9ab9d1016c57b5751da4629e99d96f,ca6c6e68-17db-4e90-9e0c-25ea03a67949,Healthcare,YES_BANK,1226.21,FAILED,TECHNICAL_ERROR,2026-01-30 16:10:55,2026-01-30 16:10:56.373,1373,Guntakal
157039ae-16b2-4fe4-a545-e8d6ec37ec23,7f162462937024bb135085a9b772025b70cb75a60352f8ffc10087fa7ee7eae9,44d50738-bf32-43e1-8572-a7a9e5b15580,Food,IDFC,1528.82,SUCCESS,,2026-01-30 09:58:14,2026-01-30 09:58:15.836,1836,Kozhikode
4e0e8ee0-375e-4323-aba4-1da64c8be7e9,40b0561205f7dc88438584ce919adf9d18f9ee367967999280cb48cf1bee609f,fb3f1674-df06-43cb-ae21-675a01579c4e,Ecommerce,HDFC,2597.57,SUCCESS,,2026-01-30 15:25:26,2026-01-30 15:25:26.922,922,Muzaffarpur
4f53099c-5c68-4f2e-b12f-2283013b7ac3,d16b53acc6a415ca15d22f59e8a6a9fcb949ae4215d4adb35500459e877f30d2,49f7045a-f385-4fb9-b36c-249012a696f2,Utilities,ICICI,1549.7,SUCCESS,,2026-01-31 04:48:42,2026-01-31 04:48:42.885,885,Jamshedpur
50115ad8-00ed-4aa1-bfd3-6d5d5eece99a,7f8318131a70f0e4bade8c264fd0725678f63af22e795912fed55dc16815a11a,2ace9ef7-352b-4dde-aec2-bc56aa24dceb,Grocery,SBI,3892.86,SUCCESS,,2026-01-31 07:11:07,2026-01-31 07:11:08.476,1476,Narasaraopet
f650b367-9e92-40e5-bd3c-67b541968444,c5702cdc0b8d080bcb34a06fd25215a1b18c7a9b02232183988cce6fd401ca9d,d26e3394-7896-4926-8279-8347323eebc8,Ecommerce,AXIS,3085.57,SUCCESS,,2026-01-30 19:05:43,2026-01-30 19:05:44.245,1245,Thanjavur
